r_kpc,v_kms_mu_0.3_over_T0,v_kms_mu_1.0_over_T0,v_kms_mu_3.0_over_T0
31.75980003919934,115.63323163109153,57.42178456786972,7.771396721265613
31.793161172643874,115.57345026208183,57.39209754358648,7.767374446344875
31.82652230608841,115.51375527876779,57.3624534278677,7.763358081455859
31.85988343953295,115.45414651713895,57.33285213902687,7.7593476132219115
31.893244572977487,115.39462381330297,57.303293595442014,7.755343028327621
31.926605706422023,115.33518700349268,57.27377771555794,7.75134431351771
31.95996683986656,115.27583592406428,57.24430441788665,7.747351455596075
31.9933279733111,115.2165704115037,57.2148736210093,7.743364441424871
32.02668910675564,115.15739030242757,57.1854852435771,7.7393832579235555
32.06005024020018,115.0982954335866,57.1561392043123,7.735407892067899
32.093411373644706,115.03928564186782,57.12683542200993,7.731438330889226
32.12677250708925,114.98036076429779,57.09757381553912,7.727474561473459
32.160133640533786,114.92152063804451,57.06835430384295,7.723516570960324
32.19349477397832,114.86276510042042,57.03917680594196,7.719564346542453
32.22685590742286,114.80409398888541,57.01004124093306,7.715617875464663
32.260217040867396,114.74550714104834,56.980947527991795,7.711677145023115
32.29357817431193,114.68700439466994,56.951895586373475,7.7077421425645465
32.32693930775647,114.62858558766555,56.92288533541395,7.703812855485578
32.360300441201005,114.57025055810738,56.89391669453087,7.699889271231921
32.39366157464554,114.51199914422637,56.864989583224904,7.6959713772976714
32.427022708090085,114.45383118441475,56.83610392108045,7.69205916122467
32.46038384153462,114.39574651722955,56.807259627767124,7.688152610601767
32.49374497497915,114.33774498139294,56.77845662304069,7.684251713064192
32.527106108423695,114.27982641579567,56.74969482674367,7.680356456292913
32.56046724186823,114.22199065949849,56.72097415880678,7.676466828013969
32.59382837531277,114.16423755173605,56.692294539250256,7.672582815997898
32.627189508757304,114.10656693191656,56.66365588818391,7.668704408059121
32.66055064220184,114.04897863962556,56.635058125808904,7.664831592055396
32.69391177564638,113.99147251462806,56.606501172418454,7.660964355887172
32.727272909090914,113.93404839686949,56.57798494839865,7.657102687497075
32.76063404253545,113.87670612647857,56.54950937422952,7.653246574869435
32.79399517597999,113.81944554376945,56.521074370486005,7.649396006029592
32.82735630942453,113.76226648924286,56.49267985783892,7.64555096904356
32.86071744286907,113.70516880358875,56.46432575705537,7.641711452017422
32.894078576313596,113.64815232768788,56.43601198900031,7.637877443096845
32.92743970975814,113.59121690261418,56.40773847463706,7.634048930466659
32.960800843202676,113.53436236963532,56.3795051350281,7.630225902350322
32.99416197664721,113.4775885702157,56.35131189133586,7.626408347009479
33.02752311009175,113.42089534601907,56.32315866482442,7.622596252743583
33.060884243536286,113.36428253890747,56.29504537685855,7.618789607889371
33.09424537698082,113.30774999094605,56.266971948906644,7.614988400820531
33.12760651042536,113.25129754440214,56.238938302539566,7.6111926199471585
33.160967643869895,113.19492504174946,56.21094435943285,7.60740225371555
33.19432877731443,113.1386323256678,56.18299004136692,7.603617290607618
33.227689910758976,113.08241923904478,56.15507527022779,7.599837719140613
33.26105104420351,113.02628562498,56.12719996800779,7.596063527866733
33.29441217764804,112.97023132678261,56.09936405680669,7.5922947053727645
33.327773311092585,112.91425618797577,56.0715674588318,7.588531240279727
33.36113444453712,112.85836005229741,56.04381009639929,7.584773121242458
33.39449557798166,112.80254276370145,56.01609189193454,7.581020336949401
33.427856711426195,112.74680416635947,55.9884127679729,7.577272876122209
33.46121784487073,112.69114410466224,55.96077264716049,7.573530727515387
33.49457897831527,112.63556242322147,55.93317145225484,7.569793879916015
33.527940111759804,112.58005896686987,55.9056091061252,7.5660623221434875
33.56130124520434,112.52463358066483,55.878085531753385,7.562336043049123
33.59466237864888,112.4692861098867,55.85060065223528,7.55861503151597
33.62802351209342,112.41401640004335,55.823154390779635,7.554899276458434
33.66138464553796,112.3588242968698,55.79574667071054,7.551188766822026
33.69474577898249,112.30370964632863,55.76837741546671,7.547483491583157
33.72810691242703,112.24867229461405,55.741046548602775,7.543783439748785
33.76146804587157,112.1937120881497,55.713753993789645,7.54008860035619
33.7948291793161,112.13882887359279,55.68649967481518,7.536398962472768
33.82819031276064,112.08402249783406,55.659283515584605,7.532714515195706
33.861551446205176,112.02929280799796,55.63210544012113,7.52903524765177
33.89491257964971,111.97463965144593,55.60496537256652,7.525361148997137
33.92827371309425,111.92006287577631,55.57786323718169,7.521692208417075
33.961634846538786,111.86556232882508,55.550798958347,7.51802841512577
33.99499597998332,111.81113785866799,55.523772460562896,7.5143697583660725
34.028357113427866,111.75678931362107,55.49678366845086,7.510716227409342
34.0617182468724,111.70251654224188,55.46983250675301,7.507067811555206
34.09507938031693,111.64831939332953,55.44291890033318,7.503424500131311
34.128440513761475,111.5941977159281,55.416042774177306,7.499786282493252
